Date,US GDP,GDP - Personal Consumption,GDP - Goods Consumption,GDP - Durable Goods Consumption,GDP - Non durable Goods,GDP - Service,GDP - Investment,US GDP_growth,GDP - Personal Consumption_growth,GDP - Goods Consumption_growth,GDP - Durable Goods Consumption_growth,GDP - Non durable Goods_growth,GDP - Service_growth,GDP - Investment_growth
2018-12-31,20304.9,13736.6,4408.2,1518.9,2889.7,9329.1,3724.8,0.14144517908555776,0.31206278241169483,0.5139996305765295,0.16472840017933096,0.6840660736197813,0.21998431423571052,0.0698267787200911
2019-03-31,20431.6,13758.3,4420.5,1505.4,2914.9,9338.8,3755.5,0.6220485733853335,0.15784748812043178,0.2786368991572469,-0.8927745043541558,0.868282338896297,0.10392171452575344,0.8208273029002471
2019-06-30,20602.3,13875.7,4496.8,1549.2,2947.9,9381.2,3790.0,0.8319998083879461,0.8496830449296805,1.7113220842006116,2.868002504016559,1.1257538552481117,0.4529922276139845,0.9144586950405456
2019-09-30,20843.3,14033.2,4561.0,1585.7,2976.4,9474.6,3819.9,1.1629833628928894,1.1286841977073425,1.4175865023835188,2.3287281554924744,0.9621464091797283,0.9906847113230186,0.7858225171027602
2019-12-31,20985.4,14125.3,4576.0,1598.6,2979.1,9550.2,3770.4,0.6794404160656656,0.6541564957573602,0.3283356347933393,0.8102295996396734,0.09067249382868119,0.794756296321124,-1.3043147637978425
2020-03-31,20709.2,13887.0,4555.8,1534.7,3020.0,9334.4,3676.3,-1.3248911858516337,-1.701436502777144,-0.4424107612390679,-4.07933240108694,1.3635589907522288,-2.28555959904616,-2.527428501775755
2020-06-30,19078.0,12685.3,4456.4,1530.6,2926.1,8250.8,3163.5,-8.204220725657354,-9.050930796536278,-2.2059881262081684,-0.26751068052285815,-3.158635302287808,-12.339633534896308,-15.022780200482453
2020-09-30,20558.9,13813.7,4929.8,1811.3,3123.8,8912.8,3755.5,7.475809848714269,8.521701058048546,10.09571540773545,16.83850041230503,6.537973107758479,7.717828042066753,17.15424225391275
2020-12-31,20791.9,14001.4,4955.6,1823.6,3137.3,9071.6,3878.9,1.1269550575332727,1.3496471283225868,0.5219830979068162,0.6767749840415441,0.4312347964696792,1.7660208539600128,3.233017614142999
2021-03-31,21082.1,14319.6,5160.9,1949.6,3218.6,9191.4,3849.3,1.3860851419236617,2.2471903565881393,4.059273262951934,6.681165397171005,2.558392499607546,1.311960996199839,-0.766029469841404
2021-06-30,21440.9,14820.0,5356.7,2027.8,3336.3,9497.9,3799.0,1.687597372877794,3.4348391686467554,3.72371309483419,3.9327238207483064,3.591592610851154,3.28024572746138,-1.3153439381456802
2021-09-30,21617.8,14943.2,5233.5,1895.5,3342.6,9734.6,3937.3,0.8216736468074439,0.8278726995015563,-2.3267843524506437,-6.746880556208984,0.18865387619187887,2.461582758616261,3.575733500542823
2021-12-31,21988.7,15086.9,5279.6,1924.3,3360.0,9832.1,4191.8,1.7011635636754767,0.9570470750040909,0.8770066959861057,1.5079609270123864,0.5192026702425223,0.9965993957292527,6.263502674600563
2022-03-31,21932.7,15100.9,5253.6,1924.1,3334.4,9871.0,4272.4,-0.25500111720146906,0.09275270807208574,-0.49367813780365843,-0.01039392995427147,-0.7648220838256845,0.39486223531135295,1.904549427648086
2022-06-30,21967.0,15224.4,5248.3,1917.9,3335.0,9998.8,4177.0,0.15626533657279765,0.8145059258697799,-0.1009341252527037,-0.3227488486179687,0.017992623073101396,1.2863920357718666,-2.2582444718364956
2022-09-30,22125.6,15295.8,5215.8,1910.6,3310.1,10101.3,4105.3,0.7193981938308533,0.46788769573394234,-0.6211734311162279,-0.38135086048829325,-0.749427895461054,1.01990426422403,-1.731446367318187
2022-12-31,22278.3,15326.2,5185.9,1887.3,3302.6,10159.9,4185.0,0.6877801361810829,0.19855012727415236,-0.574907608452703,-1.2270092591814359,-0.2268363366225531,0.5784471146502946,1.9227882099582192
2023-03-31,22439.6,15495.8,5276.6,1967.1,3317.3,10240.0,4108.5,0.7214144651511939,1.1005237282376972,1.7338546659801728,4.141314069358978,0.4441161999968057,0.7853020029148864,-1.8448705552333182
2023-06-30,22580.5,15553.7,5282.1,1967.5,3322.2,10291.4,4180.8,0.6259446782486771,0.37295329788189274,0.10417950121597304,0.020332435387498786,0.14760150281204576,0.5006975401801662,1.7444617395105524
2023-09-30,22841.0,15671.9,5338.8,1997.8,3349.4,10353.8,4275.5,1.1470464700330274,0.7570747371655571,1.0677162699488125,1.5282873806491062,0.8154011243401369,0.604500707368861,2.239843882966193
2023-12-31,23033.8,15789.7,5367.6,1998.9,3376.1,10441.9,4313.2,0.8405535725817229,0.7488528905024493,0.5379972626806286,0.055045413855193286,0.7939971829861493,0.8472956146208821,0.877903341190733
2024-03-31,23082.1,15857.7,5349.5,1994.3,3362.8,10524.4,4296.3,0.20947229767238856,0.42973580545589635,-0.3377782648141607,-0.23039176774253353,-0.3947236869097622,0.7869812584525397,-0.3925900855150596
2024-06-30,23286.5,16009.6,5421.0,2031.8,3398.0,10606.8,4382.0,0.8816368144439661,0.9533355536817235,1.3277201681676862,1.8628988098268713,1.0413062970735572,0.7798934055179129,1.9751054002645163
2024-09-30,23478.6,16165.8,5501.9,2074.0,3438.2,10685.1,4392.2,0.8215574455817107,0.9709357279182839,1.4813186849995532,2.0557010132028077,1.176105537551576,0.7354942768917061,0.23249993377806835
2024-12-31,23586.5,16320.9,5594.7,2138.4,3470.2,10752.1,4315.6,0.4585146490153156,0.9548595483309644,1.6726233895176479,3.05787760352367,0.9264150560178255,0.6250836691099115,-1.759387581600754
2025-03-31,23548.2,16345.8,5597.4,2120.1,3488.9,10773.6,4547.9,-0.1625130039200061,0.1524488535568952,0.04824831894599948,-0.859462845979098,0.53742711008587,0.1997612820913407,5.242922326461338
2025-06-30,23771.0,16445.7,5628.4,2132.2,3507.9,10842.3,4382.8,0.941696590287157,0.6093061254820701,0.5523005719130303,0.5691053151456279,0.5431067545952515,0.6356453473194174,-3.6977798410560245
2025-09-30,24026.8,16585.9,5670.7,2140.4,3541.2,10939.6,4383.2,1.0703523683022558,0.8488891964968313,0.7487356977658309,0.3838416920774957,0.9448084922511424,0.8934082627202556,0.009126169296758206
2025-12-31,24111.8,16682.5,5669.8,2135.7,3544.5,11032.7,4424.5,0.3531473218513872,0.5807328966025247,-0.015872316068762916,-0.21982656592123823,0.0931453558178262,0.84743570005798,0.9378226483198937
